week_ending,influenza_season,estimate,mmwr_year,mmwr_week,as_of_date,race_and_ethnicity,current_season_week_ending_label
2024-10-05T00:00:00.000,2024-2025,15.76,2024,40,,"Black, Non-Hispanic",2025-10-04 00:00:00.0000000
2024-10-05T00:00:00.000,2024-2025,22.0,2024,40,,"Other, Non-Hispanic",2025-10-04 00:00:00.0000000
2024-10-12T00:00:00.000,2024-2025,26.73,2024,41,,"Other, Non-Hispanic",2025-10-11 00:00:00.0000000
2024-11-30T00:00:00.000,2024-2025,44.85,2024,48,,"White, Non-Hispanic",2025-11-29 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,27.13,2025,1,,Hispanic,2026-01-03 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,48.77,2025,3,,"White, Non-Hispanic",2026-01-17 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,48.99,2025,4,,"White, Non-Hispanic",2026-01-24 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,48.03,2025,1,,"White, Non-Hispanic",2026-01-03 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,28.000000000000004,2025,4,,Hispanic,2026-01-24 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,27.47,2025,2,,Hispanic,2026-01-10 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,48.42,2025,2,,"White, Non-Hispanic",2026-01-10 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,27.78,2025,3,,Hispanic,2026-01-17 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,46.53,2025,1,,"Other, Non-Hispanic",2026-01-03 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,47.510000000000005,2025,4,,"Other, Non-Hispanic",2026-01-24 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,35.24,2025,1,,"Black, Non-Hispanic",2026-01-03 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,35.91,2025,3,,"Black, Non-Hispanic",2026-01-17 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,47.27,2025,3,,"Other, Non-Hispanic",2026-01-17 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,35.57,2025,2,,"Black, Non-Hispanic",2026-01-10 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,46.92,2025,2,,"Other, Non-Hispanic",2026-01-10 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,49.49,2025,2,,"Asian, Non-Hispanic",2026-01-10 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,46.89,2025,1,,Overall,2026-01-03 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,49.85,2025,3,,"Asian, Non-Hispanic",2026-01-17 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,36.120000000000005,2025,4,,"Black, Non-Hispanic",2026-01-24 00:00:00.0000000
2025-01-11T00:00:00.000,2024-2025,47.27,2025,2,,Overall,2026-01-10 00:00:00.0000000
2025-01-04T00:00:00.000,2024-2025,49.1,2025,1,,"Asian, Non-Hispanic",2026-01-03 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,50.080000000000005,2025,4,,"Asian, Non-Hispanic",2026-01-24 00:00:00.0000000
2025-01-18T00:00:00.000,2024-2025,47.620000000000005,2025,3,,Overall,2026-01-17 00:00:00.0000000
2025-01-25T00:00:00.000,2024-2025,47.85,2025,4,,Overall,2026-01-24 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,49.06,2025,20,,"Other, Non-Hispanic",2026-05-16 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,37.45,2025,13,,"Black, Non-Hispanic",2026-03-28 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,51.59,2025,14,,"Asian, Non-Hispanic",2026-04-04 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,37.5,2025,15,,"Black, Non-Hispanic",2026-04-11 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,48.95,2025,11,,Overall,2026-03-14 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,37.52,2025,17,,"Black, Non-Hispanic",2026-04-25 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,49.02,2025,13,,Overall,2026-03-28 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,51.51,2025,12,,"Asian, Non-Hispanic",2026-03-21 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,29.23,2025,12,,Hispanic,2026-03-21 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,37.53,2025,19,,"Black, Non-Hispanic",2026-05-09 00:00:00.0000000
2025-03-22T00:00:00.000,2024-2025,50.11,2025,12,,"White, Non-Hispanic",2026-03-21 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,50.14999999999999,2025,14,,"White, Non-Hispanic",2026-04-04 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,29.04,2025,10,,Hispanic,2026-03-07 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,37.53,2025,21,,"Black, Non-Hispanic",2026-05-23 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,49.07,2025,21,,"Other, Non-Hispanic",2026-05-23 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,49.07,2025,18,,Overall,2026-05-02 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,49.06,2025,16,,Overall,2026-04-18 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,37.53,2025,18,,"Black, Non-Hispanic",2026-05-02 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,29.3,2025,13,,Hispanic,2026-03-28 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,49.07,2025,19,,Overall,2026-05-09 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,37.53,2025,20,,"Black, Non-Hispanic",2026-05-16 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,51.24999999999999,2025,9,,"Asian, Non-Hispanic",2026-02-28 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,29.14,2025,11,,Hispanic,2026-03-14 00:00:00.0000000
2025-03-29T00:00:00.000,2024-2025,50.13999999999999,2025,13,,"White, Non-Hispanic",2026-03-28 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,49.07,2025,17,,Overall,2026-04-25 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,50.080000000000005,2025,11,,"White, Non-Hispanic",2026-03-14 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,49.05,2025,15,,Overall,2026-04-11 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,50.16,2025,15,,"White, Non-Hispanic",2026-04-11 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,51.35999999999999,2025,10,,"Asian, Non-Hispanic",2026-03-07 00:00:00.0000000
2025-05-17T00:00:00.000,2024-2025,49.07,2025,20,,Overall,2026-05-16 00:00:00.0000000
2025-03-08T00:00:00.000,2024-2025,48.73,2025,10,,"Other, Non-Hispanic",2026-03-07 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,50.18,2025,18,,"White, Non-Hispanic",2026-05-02 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,29.43,2025,17,,Hispanic,2026-04-25 00:00:00.0000000
2025-04-12T00:00:00.000,2024-2025,29.38,2025,15,,Hispanic,2026-04-11 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,50.17,2025,16,,"White, Non-Hispanic",2026-04-18 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,49.08,2025,21,,Overall,2026-05-23 00:00:00.0000000
2025-03-15T00:00:00.000,2024-2025,48.82,2025,11,,"Other, Non-Hispanic",2026-03-14 00:00:00.0000000
2025-03-01T00:00:00.000,2024-2025,48.61,2025,9,,"Other, Non-Hispanic",2026-02-28 00:00:00.0000000
2025-05-03T00:00:00.000,2024-2025,29.44,2025,18,,Hispanic,2026-05-02 00:00:00.0000000
2025-04-26T00:00:00.000,2024-2025,50.18,2025,17,,"White, Non-Hispanic",2026-04-25 00:00:00.0000000
2025-05-10T00:00:00.000,2024-2025,50.18,2025,19,,"White, Non-Hispanic",2026-05-09 00:00:00.0000000
2025-04-19T00:00:00.000,2024-2025,29.4,2025,16,,Hispanic,2026-04-18 00:00:00.0000000
2025-05-24T00:00:00.000,2024-2025,51.67,2025,21,,"Asian, Non-Hispanic",2026-05-23 00:00:00.0000000
2025-04-05T00:00:00.000,2024-2025,29.35,2025,14,,Hispanic,2026-04-04 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.187,2025,32,,"Other, Non-Hispanic",2025-08-09 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,3.85,2025,37,,Hispanic,2025-09-13 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0277999999999999,2025,31,,"Other, Non-Hispanic",2025-08-02 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,2.19,2025,36,,Hispanic,2025-09-06 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,13.51,2025,39,,"White, Non-Hispanic",2025-09-27 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,0.6629999999999999,2025,34,,Hispanic,2025-08-23 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,1.05,2025,34,,"Other, Non-Hispanic",2025-08-23 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,1.2,2025,35,,Hispanic,2025-08-30 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.334,2025,33,,Hispanic,2025-08-16 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.507,2025,33,,"Other, Non-Hispanic",2025-08-16 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,13.35,2025,39,,Overall,2025-09-27 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0264,2025,31,,"Asian, Non-Hispanic",2025-08-02 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,2.99,2025,36,,"White, Non-Hispanic",2025-09-06 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,0.7129999999999999,2025,34,,"White, Non-Hispanic",2025-08-23 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0178,2025,31,,"Black, Non-Hispanic",2025-08-02 00:00:00.0000000
2025-08-30T00:00:00.000,2025-2026,1.37,2025,35,,"White, Non-Hispanic",2025-08-30 00:00:00.0000000
2025-09-27T00:00:00.000,2025-2026,7.960000000000002,2025,39,,Hispanic,2025-09-27 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,9.54,2025,38,,"White, Non-Hispanic",2025-09-20 00:00:00.0000000
2025-08-23T00:00:00.000,2025-2026,1.34,2025,34,,"Asian, Non-Hispanic",2025-08-23 00:00:00.0000000
2025-09-13T00:00:00.000,2025-2026,5.94,2025,37,,"White, Non-Hispanic",2025-09-13 00:00:00.0000000
2025-08-09T00:00:00.000,2025-2026,0.2239999999999999,2025,32,,"Asian, Non-Hispanic",2025-08-09 00:00:00.0000000
2025-09-20T00:00:00.000,2025-2026,5.7700000000000005,2025,38,,Hispanic,2025-09-20 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.6079999999999999,2025,33,,"Asian, Non-Hispanic",2025-08-16 00:00:00.0000000
2025-08-16T00:00:00.000,2025-2026,0.352,2025,33,,Overall,2025-08-16 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0189,2025,31,,Overall,2025-08-02 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,2.54,2025,36,,"Black, Non-Hispanic",2025-09-06 00:00:00.0000000
2025-09-06T00:00:00.000,2025-2026,4.86,2025,36,,"Asian, Non-Hispanic",2025-09-06 00:00:00.0000000
2025-08-02T00:00:00.000,2025-2026,0.0183,2025,31,,"White, Non-Hispanic",2025-08-02 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,48.97,2024,20,,"Other, Non-Hispanic",2026-05-16 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,53.56,2024,18,,"Asian, Non-Hispanic",2026-05-02 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,38.93,2024,15,,"Black, Non-Hispanic",2026-04-11 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,53.55,2024,17,,"Asian, Non-Hispanic",2026-04-25 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,48.98,2024,21,,"Other, Non-Hispanic",2026-05-23 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,38.91,2024,14,,"Black, Non-Hispanic",2026-04-04 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,51.05,2024,15,,Overall,2026-04-11 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,38.95,2024,16,,"Black, Non-Hispanic",2026-04-18 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,38.97,2024,18,,"Black, Non-Hispanic",2026-05-02 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,52.27,2024,15,,"White, Non-Hispanic",2026-04-11 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,48.95,2024,18,,"Other, Non-Hispanic",2026-05-02 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,53.56999999999999,2024,20,,"Asian, Non-Hispanic",2026-05-16 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,38.96,2024,17,,"Black, Non-Hispanic",2026-04-25 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,48.94,2024,17,,"Other, Non-Hispanic",2026-04-25 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,51.04,2024,14,,Overall,2026-04-04 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,52.25,2024,14,,"White, Non-Hispanic",2026-04-04 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,53.56,2024,19,,"Asian, Non-Hispanic",2026-05-09 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,48.96,2024,19,,"Other, Non-Hispanic",2026-05-09 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,51.07000000000001,2024,17,,Overall,2026-04-25 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,38.99,2024,20,,"Black, Non-Hispanic",2026-05-16 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,51.06,2024,16,,Overall,2026-04-18 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,38.98,2024,19,,"Black, Non-Hispanic",2026-05-09 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,53.580000000000005,2024,21,,"Asian, Non-Hispanic",2026-05-23 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,31.45,2024,14,,Hispanic,2026-04-04 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,51.080000000000005,2024,18,,Overall,2026-05-02 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,51.09,2024,20,,Overall,2026-05-16 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,39.0,2024,21,,"Black, Non-Hispanic",2026-05-23 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,51.09,2024,19,,Overall,2026-05-09 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,31.49,2024,16,,Hispanic,2026-04-18 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,31.47,2024,15,,Hispanic,2026-04-11 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,51.1,2024,21,,Overall,2026-05-23 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,52.31,2024,21,,"White, Non-Hispanic",2026-05-23 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,31.52,2024,18,,Hispanic,2026-05-02 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,31.53,2024,19,,Hispanic,2026-05-09 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,31.51,2024,17,,Hispanic,2026-04-25 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,52.28,2024,16,,"White, Non-Hispanic",2026-04-18 00:00:00.0000000
2024-05-04T00:00:00.000,2023-2024,52.290000000000006,2024,18,,"White, Non-Hispanic",2026-05-02 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,48.92,2024,16,,"Other, Non-Hispanic",2026-04-18 00:00:00.0000000
2024-05-25T00:00:00.000,2023-2024,31.55,2024,21,,Hispanic,2026-05-23 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,48.91,2024,15,,"Other, Non-Hispanic",2026-04-11 00:00:00.0000000
2024-04-27T00:00:00.000,2023-2024,52.290000000000006,2024,17,,"White, Non-Hispanic",2026-04-25 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,31.540000000000003,2024,20,,Hispanic,2026-05-16 00:00:00.0000000
2024-04-13T00:00:00.000,2023-2024,53.52,2024,15,,"Asian, Non-Hispanic",2026-04-11 00:00:00.0000000
2024-05-18T00:00:00.000,2023-2024,52.31,2024,20,,"White, Non-Hispanic",2026-05-16 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,48.89,2024,14,,"Other, Non-Hispanic",2026-04-04 00:00:00.0000000
2024-05-11T00:00:00.000,2023-2024,52.3,2024,19,,"White, Non-Hispanic",2026-05-09 00:00:00.0000000
2024-04-06T00:00:00.000,2023-2024,53.5,2024,14,,"Asian, Non-Hispanic",2026-04-04 00:00:00.0000000
2024-04-20T00:00:00.000,2023-2024,53.53,2024,16,,"Asian, Non-Hispanic",2026-04-18 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,27.61,2025,42,,Overall,2025-10-18 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,18.34,2025,40,,"White, Non-Hispanic",2025-10-04 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,23.07,2025,41,,Overall,2025-10-11 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,23.54,2025,41,,"White, Non-Hispanic",2025-10-11 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,23.02,2025,43,,"Black, Non-Hispanic",2025-10-25 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,18.05,2025,40,,Overall,2025-10-04 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,32.43,2025,43,,"White, Non-Hispanic",2025-10-25 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,28.26,2025,42,,"White, Non-Hispanic",2025-10-18 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,20.42,2025,42,,"Black, Non-Hispanic",2025-10-18 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,13.239999999999998,2025,41,,Hispanic,2025-10-11 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,15.63,2025,42,,Hispanic,2025-10-18 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,10.56,2025,40,,Hispanic,2025-10-04 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,31.62,2025,43,,Overall,2025-10-25 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,23.25,2025,41,,"Other, Non-Hispanic",2025-10-11 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,27.19,2025,42,,"Other, Non-Hispanic",2025-10-18 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,18.62,2025,40,,"Other, Non-Hispanic",2025-10-04 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,17.72,2025,43,,Hispanic,2025-10-25 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,30.66,2025,43,,"Other, Non-Hispanic",2025-10-25 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,22.34,2025,40,,"Asian, Non-Hispanic",2025-10-04 00:00:00.0000000
2025-10-04T00:00:00.000,2025-2026,13.91,2025,40,,"Black, Non-Hispanic",2025-10-04 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,27.32,2025,41,,"Asian, Non-Hispanic",2025-10-11 00:00:00.0000000
2025-10-11T00:00:00.000,2025-2026,17.4,2025,41,,"Black, Non-Hispanic",2025-10-11 00:00:00.0000000
2025-10-18T00:00:00.000,2025-2026,31.56,2025,42,,"Asian, Non-Hispanic",2025-10-18 00:00:00.0000000
2025-10-25T00:00:00.000,2025-2026,35.15,2025,43,,"Asian, Non-Hispanic",2025-10-25 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,26.97,2025,45,,"Black, Non-Hispanic",2025-11-08 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,40.62,2025,45,,"Asian, Non-Hispanic",2025-11-08 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,25.2,2025,44,,"Black, Non-Hispanic",2025-11-01 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,28.51,2025,46,,"Black, Non-Hispanic",2025-11-15 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,42.54,2025,46,,"Asian, Non-Hispanic",2025-11-15 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,38.15,2025,44,,"Asian, Non-Hispanic",2025-11-01 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,44.16,2025,47,,"Asian, Non-Hispanic",2025-11-22 00:00:00.0000000
2025-11-29T00:00:00.000,2025-2026,44.98,2025,48,,"Asian, Non-Hispanic",2025-11-29 00:00:00.0000000
2025-11-08T00:00:00.000,2025-2026,35.709999999999994,2025,45,,"Other, Non-Hispanic",2025-11-08 00:00:00.0000000
2025-11-22T00:00:00.000,2025-2026,41.49,2025,47,,Overall,2025-11-22 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,37.56,2025,46,,"Other, Non-Hispanic",2025-11-15 00:00:00.0000000
2025-11-15T00:00:00.000,2025-2026,39.67,2025,46,,Overall,2025-11-15 00:00:00.0000000
2025-11-01T00:00:00.000,2025-2026,34.94,2025,44,,Overall,2025-11-01 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,42.54,2025,51,,"Other, Non-Hispanic",2025-12-20 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,41.79,2025,50,,"Other, Non-Hispanic",2025-12-13 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,42.9,2025,52,,"Other, Non-Hispanic",2025-12-27 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,26.69,2025,52,,Hispanic,2025-12-27 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,47.57,2025,51,,"Asian, Non-Hispanic",2025-12-20 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,46.0,2025,49,,"Asian, Non-Hispanic",2025-12-06 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,31.35,2025,49,,"Black, Non-Hispanic",2025-12-06 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,46.84,2025,50,,"Asian, Non-Hispanic",2025-12-13 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,32.14,2025,50,,"Black, Non-Hispanic",2025-12-13 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,40.95,2025,49,,"Other, Non-Hispanic",2025-12-06 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,47.94,2025,52,,"Asian, Non-Hispanic",2025-12-27 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,45.16,2025,51,,Overall,2025-12-20 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,44.63,2025,49,,"White, Non-Hispanic",2025-12-06 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,45.55,2025,52,,Overall,2025-12-27 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,45.57,2025,50,,"White, Non-Hispanic",2025-12-13 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,33.17,2025,52,,"Black, Non-Hispanic",2025-12-27 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,46.41,2025,51,,"White, Non-Hispanic",2025-12-20 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,43.42,2025,49,,Overall,2025-12-06 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,32.82,2025,51,,"Black, Non-Hispanic",2025-12-20 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,44.34,2025,50,,Overall,2025-12-13 00:00:00.0000000
2025-12-27T00:00:00.000,2025-2026,46.81,2025,52,,"White, Non-Hispanic",2025-12-27 00:00:00.0000000
2025-12-13T00:00:00.000,2025-2026,25.75,2025,50,,Hispanic,2025-12-13 00:00:00.0000000
2025-12-20T00:00:00.000,2025-2026,26.39,2025,51,,Hispanic,2025-12-20 00:00:00.0000000
2025-12-06T00:00:00.000,2025-2026,25.02,2025,49,,Hispanic,2025-12-06 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,28.050000000000004,2026,3,,Hispanic,2026-01-24 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,27.81,2026,2,,Hispanic,2026-01-17 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,27.47,2026,1,,Hispanic,2026-01-10 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,43.89,2026,1,,"Other, Non-Hispanic",2026-01-10 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,27.02,2025,53,,Hispanic,2026-01-03 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,43.33,2025,53,,"Other, Non-Hispanic",2026-01-03 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,48.05,2026,1,,"White, Non-Hispanic",2026-01-10 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,48.46,2026,2,,"White, Non-Hispanic",2026-01-17 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,48.7,2026,3,,"White, Non-Hispanic",2026-01-24 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,48.31,2025,53,,"Asian, Non-Hispanic",2026-01-03 00:00:00.0000000
2026-01-31T00:00:00.000,2025-2026,28.25,2026,4,,Hispanic,2026-01-31 00:00:00.0000000
2026-01-31T00:00:00.000,2025-2026,48.84,2026,4,,"White, Non-Hispanic",2026-01-31 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,34.21,2026,1,,"Black, Non-Hispanic",2026-01-10 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,48.82,2026,1,,"Asian, Non-Hispanic",2026-01-10 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,34.62,2026,2,,"Black, Non-Hispanic",2026-01-17 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,49.18,2026,2,,"Asian, Non-Hispanic",2026-01-17 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,47.36,2025,53,,"White, Non-Hispanic",2026-01-03 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,49.42,2026,3,,"Asian, Non-Hispanic",2026-01-24 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,33.61,2025,53,,"Black, Non-Hispanic",2026-01-03 00:00:00.0000000
2026-01-31T00:00:00.000,2025-2026,49.61,2026,4,,"Asian, Non-Hispanic",2026-01-31 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,44.54,2026,3,,"Other, Non-Hispanic",2026-01-24 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,47.41,2026,3,,Overall,2026-01-24 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,44.29,2026,2,,"Other, Non-Hispanic",2026-01-17 00:00:00.0000000
2026-01-31T00:00:00.000,2025-2026,47.55,2026,4,,Overall,2026-01-31 00:00:00.0000000
2026-01-03T00:00:00.000,2025-2026,46.09,2025,53,,Overall,2026-01-03 00:00:00.0000000
2026-01-17T00:00:00.000,2025-2026,47.17,2026,2,,Overall,2026-01-17 00:00:00.0000000
2026-01-24T00:00:00.000,2025-2026,34.89,2026,3,,"Black, Non-Hispanic",2026-01-24 00:00:00.0000000
2026-01-10T00:00:00.000,2025-2026,46.760000000000005,2026,1,,Overall,2026-01-10 00:00:00.0000000
